FIPS,State,County,Some_College,Unemployment,High_School_Grad,Severe_Housing_Cost_Burden,Child_Care_Cost_Burden,Voter Turnout,Feelings of Loneliness
37047,North Carolina,Columbus,52.477721329,3.9946260636,86.510469152,13.122294372,28.148789268,61.645687646,32.2
37049,North Carolina,Craven,66.696914701,3.4662490651,91.772952691,12.388491016,28.950308447,67.966698687,31.6
37051,North Carolina,Cumberland,70.976841159,4.7144446505,92.600094363,16.156295933,27.01142885,60.359325649,31.9
37053,North Carolina,Currituck,66.908699745,3.0575902157,93.902954577,9.8159509202,18.41319279,77.29535663,29.2
37055,North Carolina,Dare,70.68878197,3.9545791163,95.228572431,11.766571519,27.303317179,84.065915004,29.7
37057,North Carolina,Davidson,59.997061129,3.3685089864,87.699826058,9.6095641646,25.821780932,70.927521135,32.8
37059,North Carolina,Davie,62.883172562,3.1402247841,90.730436461,9.9660598581,24.047640933,78.48372093,29.8
37061,North Carolina,Duplin,56.546348706,3.3147872424,81.913064463,9.2733739837,27.671067294,57.455419249,32.6
37063,North Carolina,Durham,77.902544168,3.0575628249,90.711674438,12.900274474,29.964501984,79.818105188,31.6
37065,North Carolina,Edgecombe,52.47568136,5.7318168213,84.385695739,14.773462783,30.933322661,64.572297554,32.3
37067,North Carolina,Forsyth,68.871663066,3.5335557831,89.922242015,13.221613997,27.748794923,73.676696684,29.8
37069,North Carolina,Franklin,62.404494382,3.4866065034,87.663937684,9.9388439534,22.719963892,73.532828034,32.5
37071,North Carolina,Gaston,65.330800363,3.3918458827,88.052096538,12.542121195,20.537897311,69.56453653,31.1
37073,North Carolina,Gates,56.478733927,3.3442244859,89.60815462,12.158808933,20.452167939,65.471491228,32.3
37075,North Carolina,Graham,50.934579439,4.3537414966,84.755147949,6.8403908795,24.042746089,70.574886536,31.2
37077,North Carolina,Granville,61.28203439,3.047800269,86.619477109,12.551724138,21.477172959,68.542299349,32.7
37079,North Carolina,Greene,44.784110535,2.8905926233,77.83884042,12.068965517,25.147185732,56.617076326,33.2
37081,North Carolina,Guilford,71.857339568,3.9140433321,90.277974893,12.324198927,26.592806192,73.498249648,30
37083,North Carolina,Halifax,52.41373145,5.177959946,80.907377881,16.488004084,28.200741962,65.461245235,35.4
37085,North Carolina,Harnett,65.577494321,3.9052531316,88.662348196,11.020718082,20.568256415,61.351365574,31
37087,North Carolina,Haywood,64.981898204,3.0117340287,91.603715694,12.701149425,21.552832556,73.171806167,30.2
37089,North Carolina,Henderson,65.149271182,2.9071934402,91.11623553,10.173542554,24.817689955,75.938246238,29.1
37091,North Carolina,Hertford,52.740612861,4.6702317291,84.719495091,14.469650521,30.830814476,56.74493063,33.8
37093,North Carolina,Hoke,64.790957705,4.4384896468,88.86240772,15.190241069,24.601291136,57.527582082,33
37095,North Carolina,Hyde,54.609218437,5.8060879369,86.826347305,16.666666667,30.176171632,65.665349144,32.6
37097,North Carolina,Iredell,68.195673653,3.2459529161,91.21405033,8.9838732696,21.854508804,78.202513273,32.6
37099,North Carolina,Jackson,54.736616243,3.5946080879,89.782298358,12.535253525,26.735422451,61.109368316,30.6
37101,North Carolina,Johnston,65.894116864,3.1795842914,89.477123752,10.043146366,24.113172495,78.750397794,30.6
37103,North Carolina,Jones,56.76899849,3.1578947368,86.455916473,9.7722457627,27.642874663,72.937293729,32.7
37105,North Carolina,Lee,63.707571802,3.9838157485,85.137912138,12.008501594,20.44830887,67.862907942,32.5
37107,North Carolina,Lenoir,54.331997055,3.43412527,82.479226192,13.644444444,31.883103041,67.248195053,32.5
37109,North Carolina,Lincoln,63.81525914,3.0020506966,89.994169275,9.1370558376,22.391889671,77.615146832,32.3
37111,North Carolina,McDowell,54.748241392,3.2205563227,86.120288791,6.0748959778,29.254893197,65.563631181,32
37113,North Carolina,Macon,65.16382345,3.1655548817,90.036861133,11.137231854,30.079128733,74.374327716,31.6
37115,North Carolina,Madison,55.26735834,3.1665363565,90.854239441,10.104744301,23.266952357,74.677327242,30.9
37117,North Carolina,Martin,60.1359966,4.3603978718,83.308147588,12.630998345,28.40128077,71.371656232,33
37119,North Carolina,Mecklenburg,77.24090822,3.3576938388,90.794982899,12.984475842,28.386952215,76.401129068,31
37121,North Carolina,Mitchell,69.51754386,3.6204945854,89.70917226,7.2900158479,24.072181299,76.651123357,31.9
37123,North Carolina,Montgomery,47.45540828,3.6245435925,83.956846117,8.0133928571,24.830469957,65.539403213,32.4
37125,North Carolina,Moore,75.395225036,3.441304954,92.734569236,10.80913378,20.401494522,77.010098343,28.9
37127,North Carolina,Nash,54.181640712,4.5511829747,86.398737981,12.656355077,24.576439495,73.590032381,32.3
37129,North Carolina,New Hanover,77.76429751,3.1426959955,93.564663679,16.261516839,22.14876242,71.677903436,29.4
37131,North Carolina,Northampton,62.784265519,4.5954870666,84.537350138,15.988973122,38.947987868,63.049579046,34.6
37133,North Carolina,Onslow,68.063456053,4.0124787947,93.226964782,13.046474124,23.87954973,48.799189326,31.2
37135,North Carolina,Orange,85.071467919,2.8912035643,93.222137658,15.090858777,32.2714905,77.782658431,28.7
37137,North Carolina,Pamlico,58.646616541,3.2616487455,90.030549898,11.334002006,20.91586554,72.263257576,30.8
37139,North Carolina,Pasquotank,64.856377575,4.0546083084,89.999285663,13.602693603,24.134335637,65.21468371,31.5
37141,North Carolina,Pender,68.569038734,3.1952737899,90.533061462,10.944829127,25.132689403,73.057515501,30.9
37143,North Carolina,Perquimans,60.761099366,4.0015847861,86.724031961,13.578947368,27.91667348,68.881730327,30.6
37145,North Carolina,Person,62.889194139,3.4882506527,89.085714286,13.466160658,23.302205814,71.701326347,31.7
37147,North Carolina,Pitt,72.803328152,3.9328547912,90.913617829,16.786123853,31.962235349,64.207786495,32.8
37149,North Carolina,Polk,60.370673208,3.284401732,91.873313632,7.970929551,25.006778282,73.167554766,30.5
37151,North Carolina,Randolph,53.539849092,3.6063317275,83.959887319,10.008173645,25.052244843,69.878002287,30.8
37153,North Carolina,Richmond,55.195746738,4.565701559,84.178478051,16.427232979,27.184427372,61.311088144,31.7
37155,North Carolina,Robeson,46.126936532,4.9688925757,78.882037106,12.064707335,32.527264106,49.682038324,34.3
37157,North Carolina,Rockingham,55.093215453,3.9703868972,84.388115583,9.9425364159,21.221029603,67.631913991,31.7
37159,North Carolina,Rowan,58.759425395,3.3829303276,88.06459802,11.208004406,22.559449792,70.055828601,32.4
37161,North Carolina,Rutherford,57.29987557,4.6121679239,86.59725911,10.630630631,28.639034586,65.94330588,32.5
37163,North Carolina,Sampson,54.811958973,3.5492172421,84.290319331,11.15942029,24.883942055,65.902130109,32
37165,North Carolina,Scotland,47.022303978,6.306787814,82.358741319,15.481699621,29.207964214,55.828452673,32.3
37167,North Carolina,Stanly,60.746534402,3.0228427187,87.132682315,9.9261190787,26.895597714,71.443005999,31.4
37169,North Carolina,Stokes,59.597042118,3.1046129644,89.902211524,8.7049973133,23.770652068,70.510288066,31.9
37171,North Carolina,Surry,60.298044086,3.1697863774,82.649680524,9.119743407,25.275291612,67.703963781,33.4
37173,North Carolina,Swain,54.004929144,2.9358055907,87.145790554,9.6111111111,22.779034899,65.414160111,33.4
37175,North Carolina,Transylvania,63.423888299,3.2275380796,93.831512161,8.4078711986,25.533047321,72.457386364,29.2
37177,North Carolina,Tyrrell,31.99023199,5.0566037736,80.522010129,10.24911032,26.949123112,54.564564565,32.7
37179,North Carolina,Union,70.669652303,2.9963955965,90.44168283,7.6107218615,18.541953511,80.870987654,28.4
37181,North Carolina,Vance,48.184314922,5.3844317096,85.437096493,13.305941846,33.613019732,64.345028344,34.2
37183,North Carolina,Wake,81.92495683,3.0008600308,93.950017151,10.733640509,24.32676264,83.119667958,29.5
37185,North Carolina,Warren,48.803224994,5.3701938354,86.72503381,9.4701986755,29.831195421,64.674835061,33.1
37187,North Carolina,Washington,52.935222672,4.7905577413,85.559748428,19.344608879,28.751667055,67.081081081,32.8
37189,North Carolina,Watauga,76.353249672,2.9997664253,92.444301971,20.093114433,28.629220727,68.132797632,31.5
37191,North Carolina,Wayne,61.001348618,3.7433466724,86.408039381,12.613293051,26.471685046,62.785597196,31.8
37193,North Carolina,Wilkes,56.122519533,3.7253636122,81.874986895,8.4755192878,30.034612964,67.062494091,32.1
37195,North Carolina,Wilson,55.243722304,4.9437275352,84.423791135,12.839506173,31.265678449,68.050451052,33.3
37197,North Carolina,Yadkin,58.025285972,3.1462971377,86.511767127,8.0257365391,18.46136371,70.673997872,32.6
37199,North Carolina,Yancey,58.847218726,3.1179070601,88.113879004,9.9399599733,31.336841914,79.495798319,31
38000,North Dakota,,73.012733167,1.8762793086,93.829311263,9.5292858626,28.839102694,64.045562361,
38001,North Dakota,Adams,65.217391304,1.7857142857,92.376681614,9.0723751274,34.107781138,73.565217391,
38003,North Dakota,Barnes,71.705263158,2.1153846154,95.33492823,9.1458333333,29.646111765,66.408114558,
38005,North Dakota,Benson,57.270511779,2.6898047722,88.483398145,9.0358126722,32.910014514,43.481152993,
38007,North Dakota,Billings,72.457627119,1.7204301075,94.617563739,6.0606060606,24.652092291,94.074074074,
38009,North Dakota,Bottineau,67.012601927,2.3611572996,94.007155635,7.4074074074,29.507755278,70.050454087,
38011,North Dakota,Bowman,73.949579832,1.2886597938,90.194126431,6.2074829932,32.222287167,71.576673866,
38013,North Dakota,Burke,66.732283465,1.5917602996,92.733333333,2.6815642458,27.411981613,73.101265823,
38015,North Dakota,Burleigh,76.231103128,1.749995187,95.194192921,8.5037951885,25.560268605,70.48538296,
38017,North Dakota,Cass,81.514591927,1.6855497354,95.828898517,10.150928793,28.403354664,65.216369837,
38019,North Dakota,Cavalier,84.444444444,2.2318998367,93.088637251,7.7871512005,25.746448872,67.899159664,
38021,North Dakota,Dickey,71.05517909,1.6829052259,91.353032659,6.9695405266,28.042619385,66.776859504,
38023,North Dakota,Divide,71.136363636,1.1642949547,88.385449904,6.0606060606,31.989111672,67.338935574,
38025,North Dakota,Dunn,58.086124402,1.1381599747,92.725988701,5.1194539249,26.346184574,72.27202473,
38027,North Dakota,Eddy,72.637795276,2.6315789474,92.740574001,10.909090909,29.396573728,71.851851852,
38029,North Dakota,Emmons,75.638841567,4.1440217391,88.861887404,7.267833109,30.789700363,77.269230769,
38031,North Dakota,Foster,84.681372549,1.8433179724,93.175431554,6.1805555556,29.433036653,70.836653386,
38033,North Dakota,Golden Valley,78.846153846,1.6203703704,96.554552912,4.0277777778,36.623839634,71.49825784,
38035,North Dakota,Grand Forks,79.358316222,1.7175069807,95.721393035,13.767686739,29.388273985,58.154163928,
38037,North Dakota,Grant,75.227272727,1.6168148747,89.384164223,7.3457394711,38.709552936,77.366946779,
38039,North Dakota,Griggs,66.575342466,1.9474196689,93.546477205,8.4690553746,28.291426883,67.750677507,
38041,North Dakota,Hettinger,63.966942149,1.6296296296,93.05785124,8.4384093113,33.404644529,64.95049505,
38043,North Dakota,Kidder,68.80952381,3.1507876969,91.803278689,4.8228346457,32.907247863,77.044854881,
38045,North Dakota,LaMoure,69.752281617,1.8060836502,91.988950276,5.7025279248,28.501224981,68.487654321,
38047,North Dakota,Logan,79.775280899,2.333722287,89.925925926,7.3726541555,34.863948364,76.583629893,
38049,North Dakota,McHenry,70.161977835,2.8043339707,91.424731183,7.1615720524,30.965740217,68.018120045,
38051,North Dakota,McIntosh,64.137931034,1.8639328984,88.430583501,6.4730290456,33.234248896,70.460048426,
38053,North Dakota,McKenzie,67.290126142,1.2649189024,92.349053433,8.6368366285,24.239337616,57.895299145,
38055,North Dakota,McLean,74.705304519,2.4195245108,93.596196868,6.5100342633,27.577704818,75.115332429,
38057,North Dakota,Mercer,75.724637681,2.5676044797,90.419969641,7.0114942529,26.31986303,72.819314642,
38059,North Dakota,Morton,71.73687487,2.323951886,94.470465782,8.6593239651,27.922005015,69.652137469,
38061,North Dakota,Mountrail,57.360793288,1.22801698,88.595339678,3.5155096012,29.485593071,56.860068259,
38063,North Dakota,Nelson,69.165247019,2.4861878453,93.271359008,5.9607843137,28.839102694,78.802660754,
38065,North Dakota,Oliver,81.651376147,3.0577576444,94.564348521,7.0901033973,24.590204222,72.764505119,
38067,North Dakota,Pembina,62.180349933,2.8103767758,91.861648016,6.6643882433,27.061095459,62.730696798,
38069,North Dakota,Pierce,69.35483871,2.526439483,93.856534091,10.78313253,34.332429519,67.770700637,
38071,North Dakota,Ramsey,67.44966443,2.0512820513,93.126413672,8.7126673532,28.774042577,61.818181818,
38073,North Dakota,Ransom,62.004487659,1.5267175573,90.640895219,5.0554323725,28.433627188,61.580928482,
38075,North Dakota,Renville,58.823529412,1.7045454545,92.038216561,5.4970760234,29.614184245,73.277777778,
38077,North Dakota,Richland,74.456521739,1.686719892,94.923621461,9.6256684492,27.325817391,61.779359431,
38079,North Dakota,Rolette,54.892435808,5.5133079848,83.922558923,8.8950276243,34.718710493,40.042105263,
38081,North Dakota,Sargent,66.593164278,1.5138023152,92.235801582,4.0226628895,28.010322189,66.774193548,
38083,North Dakota,Sheridan,62.867647059,2.6153846154,90.794573643,7.2463768116,32.34807473,75.185185185,
38085,North Dakota,Sioux,39.187574671,2.3751023751,86.943907157,11.176470588,42.012742111,41.982300885,
38087,North Dakota,Slope,67.080745342,2.3598820059,91.276252019,2.5316455696,36.205770758,70,
38089,North Dakota,Stark,67.572519084,1.5353231694,91.187900922,11.383061383,26.787061601,67.292644757,
38091,North Dakota,Steele,71.391752577,2.0063357973,94.52815226,5.4421768707,23.335624284,77.163120567,
38093,North Dakota,Stutsman,62.160578238,1.821222821,92.76718971,13.996664814,29.957445577,60.633181126,
38095,North Dakota,Towner,66.279069767,2.001740644,89.515593895,8.6597938144,26.43984208,71.151515152,
38097,North Dakota,Traill,70.267260579,1.6871165644,93.698175788,6.6562986003,25.621799561,67.581699346,
38099,North Dakota,Walsh,62.459546926,2.9236391614,87.560071399,7.296996663,25.43902287,60.050219711,
38101,North Dakota,Ward,70.333651096,2.0896078492,95.080011704,10.922242315,30.746717953,55.465881198,
38103,North Dakota,Wells,50.0,2.7647365676,91.806263656,4.0838852097,26.717639025,76.704361874,
38105,North Dakota,Williams,55.890369473,1.6457302928,90.642871628,7.5771503611,24.965149076,58.999794196,
39000,Ohio,,65.810516564,3.5349348861,91.622243254,10.904469866,31.687404461,66.877561322,34.4
39001,Ohio,Adams,51.359713402,5.0490504905,85.1629046,10.758341759,30.919505144,57.902264601,34.7
39003,Ohio,Allen,58.938045874,3.7209996588,92.392925011,10.109018831,26.224015838,61.34560092,34.5
39005,Ohio,Ashland,51.044726022,3.4354111612,90.950578807,7.9724409449,26.032139564,64.292671049,33.7
39007,Ohio,Ashtabula,46.438133696,3.9691984599,87.518950437,12.098503906,36.769156693,58.534871387,34.7
39009,Ohio,Athens,71.729172631,4.4348629504,91.820007151,18.144235186,52.853625783,47.740221673,33
39011,Ohio,Auglaize,67.223362568,2.6326464384,93.592423667,5.5487316422,29.074542438,74.715942029,33
39013,Ohio,Belmont,53.636420098,4.3584932891,92.049188798,5.5223285486,49.964736582,60.672962318,36.6
39015,Ohio,Brown,49.398175112,4.0781043425,87.766323024,9.4300208893,25.216359882,62.982534707,34.7
39017,Ohio,Butler,63.569348091,3.2054592586,91.182108118,10.420813193,35.393300527,66.558668378,33.5
39019,Ohio,Carroll,46.216875872,3.9084842707,89.774201921,6.8314606742,25.684625022,65.811530447,36
39021,Ohio,Champaign,55.469853341,3.1816082517,91.824705279,6.6147354755,24.519436138,66.407315046,33.8
39023,Ohio,Clark,57.553130385,3.606225484,89.262584162,9.9413597215,36.435825779,62.296386127,35.7
39025,Ohio,Clermont,67.322250399,3.1887825148,91.854080122,9.5261568797,34.498374785,70.582973966,33.6
39027,Ohio,Clinton,58.319570603,3.9675979501,91.6020809,10.442532268,31.530827422,64.358049851,35.4
39029,Ohio,Columbiana,52.270455829,4.1902856508,89.684262255,8.4847740668,30.891216992,61.347277761,32.8
39031,Ohio,Coshocton,49.053497942,4.4614496102,85.031102659,9.6796657382,29.847124484,59.996415771,32.6
39033,Ohio,Crawford,54.081849025,4.2640680448,90.49967686,8.2528089888,29.195347733,64.222291214,32.8
39035,Ohio,Cuyahoga,70.300796181,3.8465666919,91.244252605,14.213564882,45.771417496,65.693346353,35.6
39037,Ohio,Darke,53.620420212,3.1252426431,90.692750678,6.8789499271,25.469981807,69.762180229,35.3
39039,Ohio,Defiance,61.400878226,3.4655437319,92.31704075,7.012296444,39.227031741,66.992741099,33.5
39041,Ohio,Delaware,84.131480977,2.7996462882,97.073697215,7.217847769,22.087295401,87.630764953,28.3
39043,Ohio,Erie,62.17641419,4.3980208906,92.430799831,11.799558777,34.18549251,68.75479417,33.9
39045,Ohio,Fairfield,66.56015221,3.1301401205,94.019900225,9.2972690903,33.456511729,71.477843078,34.5
39047,Ohio,Fayette,48.487492728,3.5950804163,85.769153022,10.515002239,33.753236093,58.619567743,34.9
39049,Ohio,Franklin,71.559055869,3.1421501561,91.22294537,12.77495211,39.506482643,67.376535955,33.1
39051,Ohio,Fulton,61.550060314,3.5328574044,94.758215882,6.8065967016,24.348170352,71.167369902,32.3
39053,Ohio,Gallia,56.308654849,4.3050430504,86.853915587,11.290322581,31.914893617,60.100174216,33.7
39055,Ohio,Geauga,66.278697277,3.1449248621,91.220305302,8.3882993978,28.376876321,78.307240705,30.5
39057,Ohio,Greene,78.54570961,3.2243580409,94.460756043,8.7201768427,33.729691127,68.037763365,32.1
39059,Ohio,Guernsey,49.977915194,4.3436887769,85.686179888,9.8965841429,39.048888727,60.234594416,36.2
39061,Ohio,Hamilton,72.558078488,3.2346392534,92.457182205,13.67853892,41.182967592,71.024252763,35.3
39063,Ohio,Hancock,67.939419795,2.8774822031,94.906812964,7.7936869509,39.322833553,67.686801676,32.5
39065,Ohio,Hardin,47.251896578,3.758006019,91.712409859,8.1632653061,35.807948018,55.47319933,33.4
39067,Ohio,Harrison,46.976277982,4.1133042037,89.816056716,11.315789474,30.18404908,64.327731092,36
39069,Ohio,Henry,61.751577651,4.1850732388,92.591042277,6.5333939119,21.025897752,71.722127763,33.2
